,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_v,subject
0,-463.21674605742527,-18.048460333985588,10.218554578321733,-463.21674605742544,-18.048460333985645,10.218554578321665,0.0,1.1722585825379865e-09,0.0005140330690068215,0.0,1.172258582537858e-09,0.0005140330690068688,0.9610499923393556,-5537.320834271869,11080.641668543738,11095.16651497317,8054.651729403265,SR_Q_D_V_WOB,0.09898178223700023,0.8756831148946417,0.0649365026756347,sub_2
