,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_v,subject
0,-212.50119985051307,108.78147708271183,108.3961636986117,-212.50119985051302,108.78147708271189,108.3961636986117,3.59033000859611e-64,4.892490839156977e-40,3.367981216507978e-40,3.59033000859611e-64,4.892490839155648e-40,3.367981216507978e-40,0.7006088542913038,-6674.153689303983,13352.307378607966,13362.016087612476,76314.32515757068,SR_Q_V_WOB,0.5618431045669835,0.4394976902303173,sub_15
