,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_v,subject
0,-525.6249295529799,22.997972269090262,26.52026027401837,-525.6249295529799,22.99797226909033,26.520260274018217,4.38713563033261e-240,0.00023618318661915207,2.1987256741659038e-05,4.3871356303321105e-240,0.00023618318661914106,2.198725674166163e-05,0.9087591359203478,-5493.857087626393,10993.714175252786,11007.882064637352,32351.068417296927,SR_Q_D_V_WOB,0.050284964477631505,0.47263119948742005,0.02032147606216253,sub_3
