,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,alpha_v,subject
0,-590.3748523470028,-23.903606376205083,25.428325538209492,-590.3748523470027,-23.903606376204944,25.4283255382095,1.3611661332819013e-255,0.00048762894853493445,0.00019738843532949291,1.3611661332817466e-255,0.00048762894853496795,0.00019738843532949291,0.8861341262572898,-6218.5372719461975,12447.074543892395,12471.201844073672,42873.28093011109,SR_Q_D_alphaCCC_V_WOB,0.0315387775294456,0.31355506000888067,-0.7296447269649259,0.989056596007086,0.05045012281607277,sub_12
