,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,alpha_v,subject
0,-448.934241196362,-1.2466264488931174,16.106655855964732,-448.93424119636177,-1.2466264488929735,16.106655855964696,0.0,0.7108955472354516,2.0451393716464317e-06,0.0,0.7108955472354832,2.045139371646561e-06,0.9503466384865464,-5777.952325646033,11563.904651292067,11583.343110906684,10806.910133441817,SR_Q_D_E_V_WOB,0.033123631428628696,0.3700302581758979,0.03815123865865132,0.029706651551257627,sub_7
