,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_v,subject
0,-529.8348512274812,-11.065126756483982,28.30796613396419,-529.8348512274815,-11.065126756484114,28.307966133964193,2.15663679070775e-284,0.05701336778342896,1.3549387979948518e-06,2.1566367907082405e-284,0.05701336778342629,1.3549387979948518e-06,0.9034957880912801,-6269.72036378076,12543.44072756152,12553.15154515874,32062.51862576946,SR_Q_V_WOB,0.0003011651919919312,0.0001,sub_5
