,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_v,subject
0,-680.166450444312,4.218811588871584,24.489523399497784,-680.1664504443116,4.218811588871706,24.489523399498147,0.0,0.4918885388619453,6.502193632421503e-05,0.0,0.4918885388619325,6.502193632419914e-05,0.9412979517161337,-5594.886449477743,11193.772898955485,11203.25866022707,31495.81079919374,SR_Q_V_WOB,0.0023249490237542804,0.0001,sub_8
