,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_v,subject
0,-440.0504271249948,11.3728082734659,2.910283655606353,-440.0504271249949,11.372808273465898,2.910283655606352,1.0204154347567e-310,0.009069652623756662,0.5037028871068182,1.0204154347567e-310,0.009069652623756651,0.5037028871068185,0.9189851683556349,-5931.2278112689555,11868.455622537911,11882.993262163704,17707.730499331366,SR_Q_D_V_WOB,0.0594763963600394,0.7180680549742949,0.024967809403884524,sub_17
