,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,alpha_v,subject
0,-888.6816916696644,-16.47604367357257,-30.08392042260931,-888.6816916696637,-16.476043673572306,-30.083920422609566,9.374335122273036e-172,0.20357909919946923,0.027563572789184414,9.374335122272502e-172,0.20357909919947637,0.02756357278918308,0.8921785320836991,-3746.5702060044946,7503.140412008989,7524.476414751696,87603.66722520265,SR_Q_D_alphaCCC_V_WOB,0.0001,1.0,-0.4195815536454369,1.0,0.00010001603359824703,sub_6
