,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,alpha_v,subject
0,-368.35425995238194,26.390508166184684,53.2470633724733,-368.3542599523819,26.39050816618486,53.24706337247331,2.2046915260207507e-245,1.8519373171818954e-08,2.07450752157769e-28,2.204691526020249e-245,1.8519373171814527e-08,2.07450752157763e-28,0.8888195508844393,-6028.194605738559,12068.389211477119,12097.438904335984,22991.51757814508,SR_Q_D_E_alphaCCC_V_WOB,0.358939841858066,0.4757163339450797,0.41893051615916366,-0.3878850906226672,0.5220657345151994,0.4254034013378646,sub_2
