,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,alpha_v,subject
0,-525.6253636421677,22.99809461562783,26.52036308017925,-525.6253636421677,22.99809461562782,26.52036308017927,4.3871356363682427e-240,0.0002361644340324569,2.198557903966502e-05,4.3871356363677424e-240,0.00023616443403245882,2.1985579039664565e-05,0.9087591359200449,-5493.857087627773,10997.714175255545,11021.327324229822,32351.06841740022,SR_Q_D_alphaCCC_V_WOB,0.05028297406681399,0.4725575966286442,-0.8473079014558604,0.6293059589440548,0.020318816198976103,sub_3
