,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_v,subject
0,-425.10476190564077,18.620493296211098,3.807737198221199,-425.1047619056408,18.620493296210753,3.807737198221238,7.146429925778017e-306,1.916194499737968e-05,0.3868946300599744,7.146429925778017e-306,1.916194499738668e-05,0.38689463005996927,0.9170333467715478,-5942.416872897445,11888.83374579489,11898.525505545418,18134.347822260403,SR_Q_V_WOB,0.0020457089734452435,0.0017779161828377452,sub_17
