,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,alpha_v,subject
0,-888.6836207231092,-16.476227775568866,-30.08473245550875,-888.6836207231092,-16.47622777556903,-30.084732455508828,9.372688643154285e-172,0.20357398382331945,0.02755944718793515,9.372688643153753e-172,0.2035739838233151,0.027559447187934745,0.8921786043304035,-3746.5700294439885,7505.140058887977,7530.743262179225,87606.02156121304,SR_Q_D_E_alphaCCC_V_WOB,0.00010247991334528996,0.9987259634879524,0.00010290118169957972,-0.8212996328441848,0.0001,0.00010246201627543965,sub_6
