,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,alpha_v,subject
0,-533.2751697471862,-12.671345370510425,28.139778967280527,-533.2751697471862,-12.671345370510384,28.13977896728074,1.1841868115088897e-284,0.02971774080237306,1.5473899845454823e-06,1.1841868115087552e-284,0.029717740802373535,1.5473899845451795e-06,0.9036179791876118,-6269.119183674255,12548.23836734851,12572.51541134156,32021.921934930673,SR_Q_D_alphaCCC_V_WOB,0.013837316821277338,0.8118538667282256,-0.8221178190675105,0.8587200685916723,0.004579292857375462,sub_5
