,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,alpha_v,subject
0,-623.4771718836689,-55.01448284390426,15.259253291819466,-623.4771718836688,-55.01448284390442,15.259253291819164,2.7701180242210146e-308,7.215258138608985e-18,0.014502654180780587,2.7701180242210146e-308,7.215258138607635e-18,0.014502654180782587,0.9003432115386145,-6345.805690941366,12703.611381882733,12732.7501537903,37112.67601818565,SR_Q_D_E_alphaCCC_V_WOB,0.03390677515395879,0.7326512341891384,0.3700799034421897,-0.42780669495202495,0.8079347788367126,0.040480222734218925,sub_13
