,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_v,subject
0,-678.3155750854498,7.2922567395173505,24.294261941939816,-678.3155750854497,7.292256739517491,24.294261941939286,3.95e-322,0.23588954037043242,8.316092964887758e-05,3.95e-322,0.2358895403704235,8.316092964890905e-05,0.9405613544328325,-5600.17372662262,11206.34745324524,11220.576095152615,31891.023121891016,SR_Q_D_V_WOB,0.00010703878990347463,1.0,0.0001,sub_8
