,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_v,subject
0,-888.6819791365804,-16.47609219922496,-30.084074570987323,-888.6819791365804,-16.476092199225842,-30.084074570987536,9.3754307732922e-172,0.20357790844856702,0.027562836425993376,9.375430773291667e-172,0.20357790844854354,0.02756283642599234,0.892178484014069,-3746.5703234796592,7499.1406469593185,7511.9422486049425,87602.40708226075,SR_Q_D_V_WOB,0.0001,1.0,0.00010092318889444429,sub_6
