,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,alpha_v,subject
0,-550.6761324003417,-19.46806210278345,4.491312814375789,-550.6761324003418,-19.46806210278301,4.4913128143758785,0.0,6.328592638720994e-06,0.295151038086105,0.0,6.3285926387238486e-06,0.29515103808609505,0.940627724283698,-5994.879855975258,12001.759711950515,12030.904796325787,17494.670096873586,SR_Q_D_E_alphaCCC_V_WOB,0.02198592855319124,0.19927496307207043,0.0001,-0.3927650824830573,1.0,0.013141415979056135,sub_16
