,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_v,subject
0,-184.7423357734923,96.92568674277294,113.63367547236766,-184.74233577349227,96.92568674277297,113.63367547236763,1.0444452488820307e-66,2.476835517179956e-42,1.4437816655385079e-55,1.044445248881971e-66,2.476835517179885e-42,1.4437816655386727e-55,0.7326704893729192,-6513.500320457209,13031.000640914419,13040.703010769406,56800.976355565035,SR_Q_V_WOB,0.17118237414627227,0.7628159651134211,sub_14
