,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,alpha_v,subject
0,-531.3101603127831,-12.44285558285388,28.263491922464457,-531.3101603127828,-12.442855582853888,28.2634919224642,2.2160555573004844e-284,0.03283689575517575,1.4107814325376003e-06,2.2160555573007367e-284,0.032836895755175594,1.4107814325379471e-06,0.90349024472175,-6269.7476191020305,12551.495238204061,12580.627690995721,32064.36039354521,SR_Q_D_E_alphaCCC_V_WOB,0.00010000000060980933,0.9999989715508034,0.00010102844920237592,-0.8780586718679435,1.0,0.0001,sub_5
