,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_v,subject
0,-541.5975246211358,-20.0107861986416,3.966970431910595,-541.5975246211354,-20.010786198641483,3.966970431910318,0.0,5.152108753906303e-06,0.363644474668811,0.0,5.152108753906935e-06,0.3636444746688451,0.9387134843510214,-6009.968644041042,12025.937288082085,12040.50983026972,18076.50362003869,SR_Q_D_V_WOB,0.0001,1.0,0.0001,sub_16
