,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_v,subject
0,-465.84006550612116,-23.69433684175074,1.711619874397857,-465.84006550612116,-23.694336841750726,1.7116198743980853,0.0,1.6262253081042356e-10,0.638759957151543,0.0,1.626225308104289e-10,0.6387599571514979,0.940346195075801,-5798.973764735691,11601.947529471381,11611.649899326369,12520.007861636721,SR_Q_V_WOB,0.0007953876325263624,0.0001,sub_4
