,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,alpha_v,subject
0,-522.2739178934755,-12.93720722060312,33.51879326283423,-522.2739178934752,-12.937207220603156,33.51879326283397,1.2463466814549906e-276,0.029966838363085065,1.6629511875508806e-08,1.2463466814549906e-276,0.029966838363084582,1.6629511875513527e-08,0.8997809896657771,-6287.642817367152,12583.285634734304,12602.707269928744,33296.721723880706,SR_Q_D_E_V_WOB,0.0001,0.9172490733439287,0.8540143819133983,0.0001,sub_5
