,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,alpha_v,subject
0,-413.1122050605312,17.141481829489365,11.4616104014091,-413.11220506053155,17.141481829489216,11.461610401409501,2.692160233042685e-292,0.00015378627410202,0.010722876855845874,2.69216023304238e-292,0.0001537862741020422,0.010722876855843035,0.9113105745125556,-5973.766769127739,11955.533538255479,11974.917057756535,19385.196758617192,SR_Q_D_E_V_WOB,0.0001,0.9999999999992478,0.9999917429552512,0.0001,sub_17
