,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_v,subject
0,-541.2975952772099,-8.180174273862068,7.749438434940966,-541.2975952772099,-8.1801742738622,7.749438434941032,2.536209694856207e-300,0.14526410844502574,0.1673807787140155,2.536209694856207e-300,0.14526410844501925,0.16738077871401158,0.9078034149560783,-6227.22940827488,12458.45881654976,12468.16752555427,29724.821573896057,SR_Q_V_WOB,0.0001,0.0006875526589389502,sub_10
