single_alpha,single_alpha_no_decay,no_decay,single_alpha_total_decay,total_decay,basic,error,same_CCC,diff_CCC
11860.010616065994,11851.812742510405,11851.812742510405,11875.032177523943,11869.489530837023,11855.512538164588,11855.752408153534,11854.342877937015,11850.031854350871
