single_alpha,single_alpha_no_decay,no_decay,single_alpha_total_decay,total_decay,basic,error,same_CCC,diff_CCC
12319.693667258854,12303.354416968124,12300.904883443533,12327.092311320972,12321.710787315888,12302.884411999908,12300.678118845144,12298.252957960094,12293.477942153608
