single_alpha,single_alpha_no_decay,no_decay,single_alpha_total_decay,total_decay,basic,error,same_CCC,diff_CCC
12497.964552702491,12470.776336884852,12468.653092872133,12506.532631165717,12501.01681059135,12465.623343093233,12467.58256729313,12467.680779240205,12462.76908121368
