single_alpha,single_alpha_no_decay,no_decay,single_alpha_total_decay,total_decay,basic,error,same_CCC,diff_CCC
12712.59206380048,12682.708491896545,12680.243274626477,12723.242123681875,12712.17579086218,12674.785625385213,12671.885949584746,12670.50513524996,12665.368394347572
