single_alpha,single_alpha_no_decay,no_decay,single_alpha_total_decay,total_decay,basic,error,same_CCC,diff_CCC
12432.932254647287,12423.347458969101,12420.342949493868,12448.494463525165,12440.204066098999,12417.667406061828,12415.675134575413,12410.041273464882,12408.685368210447
