single_alpha,single_alpha_no_decay,no_decay,single_alpha_total_decay,total_decay,basic,error,same_CCC,diff_CCC
12044.242980894507,12053.477134152927,12050.026944534557,12054.387171243867,12047.409891548155,12021.724645429378,12021.792398411691,12016.309534773347,12015.837491309525
