single_alpha,single_alpha_no_decay,no_decay,single_alpha_total_decay,total_decay,basic,error,same_CCC,diff_CCC
10700.835583694345,10703.001369928377,10702.83279758633,10706.5710296459,10702.867876494032,10692.074482353726,10691.851379171934,10688.674037864988,10678.38351213604
