single_alpha,single_alpha_no_decay,no_decay,single_alpha_total_decay,total_decay,basic,error,same_CCC,diff_CCC
11762.251072834288,11774.79328889255,11774.535118652018,11773.65234187063,11773.446448818033,11760.855326431445,11759.892913804813,11752.302588225839,11748.903401673917
