single_alpha,single_alpha_no_decay,no_decay,single_alpha_total_decay,total_decay,basic,error,same_CCC,diff_CCC
11951.54913355496,11944.970831235905,11943.704014306768,11951.592970409893,11937.626191313717,11932.95852824731,11932.901717035604,11930.45174872989,11921.120833075318
