single_alpha,single_alpha_no_decay,no_decay,single_alpha_total_decay,total_decay,basic,error,same_CCC,diff_CCC
10809.602458520772,10811.1268498697,10810.86076607737,10809.978476672084,10809.346345645627,10808.88405724545,10808.490680670273,10801.139037955492,10802.276251031868
