single_alpha,single_alpha_no_decay,no_decay,single_alpha_total_decay,total_decay,basic,error,same_CCC,diff_CCC
10795.239160563598,10798.924352267424,10798.924351081074,10806.768350033946,10805.54496268867,10791.25378559992,10791.520514256441,10791.248264949478,10784.96050648327
