single_alpha,single_alpha_no_decay,no_decay,single_alpha_total_decay,total_decay,basic,error,same_CCC,diff_CCC
11641.134101499303,11648.976944603606,11648.976944603603,11641.892149876232,11641.750960513951,11638.742017022405,11638.561212474278,11631.753625268304,11629.35260703502
